date,weekday,employees,vacation,business_trip,overtime,work_from_home,조식메뉴,menu,석식메뉴,actual_diners,dinner_diners,available_population,participation_rate,temp_mean,temp_max,temp_min,precipitation,humidity,rain,included
2020-07-16,목,2997.0,102.0,274.0,411.0,166.0,모닝롤/허니브레드 우유/주스 계란후라이 새알팥죽/쌀밥 두부새우젓국 양상추샐러드 시금치나물무침 포기김치 ,쌀밥/잡곡밥 장각삼계탕 해물잡채 가지찜 아삭고추쌈장무침 배추겉절이 양상추샐러드*망고D ,쌀밥/잡곡밥 매운계란파국 오리훈제마늘볶음 코다리강정 돈나물오리엔탈무침 포기김치 ,971.0,379.0,2455.0,0.3955193482688391,19.416666666666668,21.6,18.7,,98.20833333333331,1.0,True
2020-07-17,금,2997.0,249.0,291.0,2.0,148.0,모닝롤/햄치즈샌드 우유/주스 계란후라이 누룽지탕/쌀밥 떡국 양상추샐러드 알감자조림 포기김치 ,쌀밥/잡곡밥 김치우동 수제돈가스*소스 호박새우젓볶음 깍둑오이초무침 석박지 양배추샐러드*사우전D ,쌀밥/잡곡밥 들깨시래기국 묵은지닭찜 미역줄기볶음 얼갈이된장무침 포기김치 ,656.0,237.0,2309.0,0.28410567345171067,21.904166666666665,28.1,18.5,,83.625,,True
2020-07-20,월,2997.0,157.0,220.0,518.0,140.0,모닝롤/핫케익 우유/주스 계란후라이 누룽지탕/흑미밥 냉이된장국 버섯비엔나조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 호박맑은국 돈육김치볶음 두부맛전 모둠채소무침 포기김치 양상추샐러드*망고D ,채소볶음밥&자장소스 고기짬뽕국 해물누룽지 군만두*초간장 짜사이볶음 포기김치 ,1190.0,481.0,2480.0,0.4798387096774194,22.820833333333336,26.1,20.7,,94.625,1.0,True
2020-07-21,화,2997.0,138.0,222.0,519.0,129.0,모닝롤/건포도머핀 우유/주스 계란후라이 홍합죽/흑미밥 황태국 미나리나물 양상추샐러드 포기김치 ,쌀밥/치자밥/찰현미밥 닭개장 양장피 꽃맛살샐러드 브로콜리숙회*초장 포기김치 그린샐러드*키위D/타래과 ,흑미밥 부대찌개 생선까스*타르타르소스 감자채파프리카볶음 고춧잎무침 깍두기 ,861.0,467.0,2508.0,0.34330143540669855,26.5,29.7,24.7,,87.75,1.0,True
2020-07-22,수,2997.0,165.0,250.0,9.0,149.0,모닝롤/길거리토스트 우유/주스 계란후라이 양송이스프/흑미밥 소고기무국 연근땅콩조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 아욱국 오리불고기 고등어카레구이 매운콩나물무침 오이소배기 로스트치킨샐러드*오리엔탈D ,유부초밥 우동국물 열무비빔국수 소떡소떡 가지나물 포기김치 ,823.0,414.0,2433.0,0.3382655158240855,25.370833333333334,29.1,22.2,,84.33333333333333,1.0,True
2020-07-23,목,2997.0,156.0,274.0,377.0,134.0,모닝롤/베이컨맥모닝 우유/주스 계란후라이 참치채소죽/흑미밥 어묵매운국 숙주나물무침 양상추샐러드 포기김치 ,쌀밥/병아리콩밥/찰현미밥 소고기미역국 깻잎통닭*치킨소스 김치전 치킨무/콘슬로우 포기김치 새싹샐러드*오렌지D ,흑미밥 나박물김치 매운사태찜 김계란말이 청경채겉절이 포기김치 ,758.0,380.0,2433.0,0.3115495273325113,23.375,24.8,22.2,,94.70833333333331,1.0,True
2020-07-24,금,2997.0,344.0,281.0,0.0,115.0,모닝롤/스콘 우유/주스 계란후라이 누룽지탕/흑미밥 고추장찌개 시래기조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 해물수제비국 만가닥버섯불고기 실곤약냉채 열무나물 포기김치 양배추샐러드*요플레D ,흑미밥 만둣국 갈치무조림 감자전 상추무침 포기김치 ,450.0,237.0,2257.0,0.1993797075764289,22.5,23.6,21.7,,96.75,1.0,True
2020-07-27,월,2997.0,271.0,182.0,728.0,120.0,모닝롤/크로크무슈 우유/주스 계란후라이 누룽지탕/흑미밥 김치콩나물국 베이컨감자볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 황태미역국 안동찜닭 토마토스크램블 얼갈이나물 포기김치 양상추샐러드*유자청D ,흑미밥 청국장찌개 섭산적고추장구이 느타리버섯볶음 참나물무침 포기김치 ,1118.0,552.0,2424.0,0.4612211221122112,23.85833333333333,28.7,20.7,,80.625,,True
2020-07-28,화,2997.0,252.0,213.0,565.0,150.0,모닝롤/에그포테이토샌드위치 우유/주스 계란후라이 버섯죽/흑미밥 유부장국 어묵고추장볶음 양상추샐러드 포기김치 ,쌀밥/기장밥/찰현미밥 호박된장찌개 목살스테이크 가자미엿장구이 꽈리고추감자조림 포기김치 토마토샐러드*발사믹D ,우육비빔냉면 추가밥 사골파국 도넛츠/비트채소절임 숙주나물/요구르트 석박지 ,873.0,396.0,2382.0,0.36649874055415615,21.98333333333333,25.2,20.0,,94.33333333333331,1.0,True
2020-07-29,수,2997.0,256.0,233.0,11.0,150.0,모닝롤/불고기브리또 우유/주스 계란후라이  견과류죽/흑미밥 감자양파국 두부고기조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 우거지국 삼겹살수육 모둠쌈*쌈장 풋고추/마늘*새우젓 부추무침/보쌈김치/수박화채 그린샐러드*참깨D ,"흑미밥 참치파개장 오징어불고기 이색전(가지,애호박)*양념장 생깻잎지 포기김치 ",871.0,280.0,2358.0,0.3693808312128923,24.212499999999995,28.9,22.1,,95.0,1.0,True
2020-07-30,목,2997.0,346.0,242.0,395.0,130.0,모닝롤/사과파이 우유/주스 계란후라이 게살죽/흑미밥 대구매운탕 오이무침 양상추샐러드 포기김치 ,낙지비빔밥*계란후라이 팽이장국 후라이드*강정소스 미나리초무침 브로콜리깨소스무침 포기김치 그린샐러드*매실D ,타워함박스테이크 크림스프/추가밥 알리오올리오파스타 샐러드*오리엔탈D 도라지오이초무침 포기김치 ,704.0,426.0,2279.0,0.30890741553312856,24.291666666666668,26.9,23.3,,96.25,1.0,True
2020-07-31,금,2997.0,496.0,261.0,0.0,125.0,모닝롤/계란빵 우유/주스 계란후라이 누룽지탕/흑미밥 버섯맑은국 명엽채고추장볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 짜글이돼지찌개 새우까스*소스 어묵고추장떡 마늘종숙회 포기김치 양배추샐러드*딸기요거트D ,흑미밥 짬뽕순두부찌개 꽁치양파조림 취나물볶음 노각무침 포기김치 ,477.0,231.0,2115.0,0.225531914893617,24.34166666666667,29.2,22.1,,94.375,1.0,True
2020-08-03,월,2989.0,494.0,155.0,446.0,115.0,모닝롤/프렌치토스트 우유/주스 계란후라이 누룽지탕/흑미밥 우거지해장국 해물완자전*케찹 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 김치두부국 오리대패불고기 골뱅이채소무침 열무나물 포기김치 양상추샐러드*사우전D ,흑미밥 꽃게탕 춘천닭갈비 탕평채 땅콩멸치조림 포기김치 ,1033.0,440.0,2225.0,0.4642696629213483,27.40416666666667,30.9,24.7,,84.29166666666667,,True
2020-08-04,화,2989.0,464.0,172.0,463.0,115.0,모닝롤/스태프핫도그 우유/주스 계란후라이 소고기죽/흑미밥 오색떡국 어묵고추장무침 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 냉이된장국 돈갈비찜 오징어튀김*초간장 삼색콜리*초고추장 포기김치 견과류샐러드*땅콩D ,흑미밥 계란파국 고구마치즈돈까스 쫄면채소무침 미역줄기볶음 석박지 ,776.0,446.0,2238.0,0.34673815907059874,27.308333333333334,30.3,25.8,,84.83333333333333,,True
2020-08-05,수,2989.0,490.0,182.0,7.0,115.0,모닝롤/고르곤졸라피자 우유/주스 계란후라이 녹두죽/흑미밥 근대국 버섯햄볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 맑은콩나물국 장어강정 꽈리고추메추리알조림 오이양파무침 배추겉절이/탱크보이 눈꽃치즈샐러드*오리엔탈D ,오리훈제볶음밥 미소장국 샤워크림새우 두부양념조림 부추팽이버섯생채무침 포기김치 ,720.0,337.0,2202.0,0.32697547683923706,27.25,30.8,23.2,,86.125,,True
2020-08-06,목,2989.0,482.0,218.0,364.0,109.0,모닝롤/모닝사라다빵 우유/주스 계란후라이 단호박죽/흑미밥 북엇국 돈육장조림 양상추샐러드 포기김치 ,쌀밥/검정콩밥/찰현미밥 건새우아욱국 쭈삼불고기 분홍소시지전/새송이전 파프리카해초무침 포기김치/찐옥수수 콜리샐러드*발사믹D ,흑미밥 감자만두국 등심찹쌀꿔바로우 코다리무조림 시금치초고추장무침 포기김치 ,763.0,373.0,2180.0,0.35,27.02083333333333,29.2,24.5,,90.5,1.0,True
2020-08-07,금,2989.0,605.0,239.0,1.0,142.0,모닝롤/마약토스트 우유/주스 계란후라이 누룽지탕/흑미밥 순두부백탕 양념깻잎찜 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 얼갈이된장국 닭다리바베큐오븐구이 아귀순살찜 유부채소겨자냉채 포기김치 시리얼샐러드*요플레D ,폭탄주먹밥 꼬치어묵국 매운떡볶이 순대찜*소금 모둠튀김(만두*고추*통계란) 포기김치 ,476.0,261.0,2003.0,0.23764353469795307,26.79583333333333,27.8,26.2,,89.375,1.0,True
2020-08-10,월,2989.0,476.0,191.0,548.0,95.0,모닝롤/바나나시나몬토스트 우유/주스 계란후라이 누룽지탕/흑미밥 매운콩나물국 멸치볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 뼈없는감자탕 생선까스&소스 해파리무침 근대나물 포기김치 양상추샐러드*파인애플D ,카레라이스 우동국물 비빔채소만두 포테이토오븐구이 오이무침 포기김치 ,1011.0,520.0,2227.0,0.4539739559946116,27.42083333333333,30.2,24.8,,84.75,1.0,True
2020-08-11,화,2989.0,456.0,188.0,465.0,102.0,모닝롤/베이컨치즈베이글 우유/주스 계란후라이 채소죽/흑미밥 시금치된장국 애호박건새우볶음 양상추샐러드 포기김치 ,쌀밥/렌틸콩밥/찰현미밥 떡국 매운쇠고기버섯볶음 양배추/케일숙쌈*양념간장 더덕무침 포기김치/수떡수떡화채 푸실리파스타샐러드 ,흑미밥 아욱국 묵은지닭볶음탕 콘치즈 건파래볶음 포기김치 ,805.0,342.0,2243.0,0.3588943379402586,25.84166666666667,27.7,25.1,,94.45833333333331,1.0,True
2020-08-12,수,2989.0,449.0,213.0,12.0,111.0,모닝롤/미니햄버거 우유/주스 계란후라이 잣죽/흑미밥 닭살해장국 가지양파무침 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 북어채국 오징어볶음&소면사리 타꼬야끼 청경채깨장나물 열무김치 그린샐러드*오리엔탈D ,흑미밥 두부된장찌개 돈육고추장불고기 채소쌈*쌈장 청양해물파전 포기김치 ,701.0,337.0,2216.0,0.31633574007220217,26.508333333333336,29.4,25.6,,90.0,1.0,True
2020-08-13,목,2989.0,504.0,245.0,353.0,112.0,모닝롤/대만식연유샌드위치 우유/주스 계란후라이 미역죽/흑미밥 옹심이만둣국 고들빼기무침 양상추샐러드 포기김치 ,쌀밥/차조밥/찰현미밥 유부장국 바베큐폭립 부들어묵볶음 참나물두부무침 포기김치 황도샐러드*밀감D ,흑미밥 소고기무국 삼치엿장구이 감자햄조림 깻순나물 포기김치 ,594.0,270.0,2128.0,0.2791353383458647,27.524999999999995,29.8,25.8,,89.66666666666667,1.0,True
2020-08-14,금,2989.0,644.0,256.0,1.0,116.0,모닝롤/시나몬페스츄리 우유/주스 계란후라이 누룽지탕/흑미밥 순두부된장국 참치김치볶음 양상추샐러드 깍두기 ,쌀밥/흑미밥/찰현미밥 동태탕 살살치킨&칠리소스 브로콜리버섯볶음 부추와사비무침 포기김치 사과푸딩샐러드*요플레D ,계란볶음밥 숙주고기짬뽕 고추잡채 연유꽃빵튀김 짜사이볶음 포기김치 ,477.0,212.0,1973.0,0.2417638114546376,27.95,32.2,24.2,,85.04166666666667,,True
2020-08-18,화,2989.0,469.0,195.0,534.0,105.0,모닝롤/애플파이 우유/주스 계란후라이 흑임자죽/흑미밥 호박맑은국 통마늘너비아니조림 양상추샐러드 포기김치 ,쌀밥/보리밥/찰현미밥 부대찌개 치즈닭갈비 단호박/김말이튀김 상추무침*양념장 포기김치 나쵸콥샐러드*토마토살사소스 ,쇠고기규동덮밥 미소장국 숯불양념꼬치어묵 오이볶음 영양부추무침 석박지 ,971.0,501.0,2220.0,0.43738738738738736,28.45416666666667,34.5,24.6,,80.16666666666667,,True
2020-08-19,수,2989.0,420.0,227.0,10.0,126.0,모닝롤/비엘티샌드위치 우유/주스 계란후라이 낙지죽/흑미밥 우거지올갱이국 메추리알곤약조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 맑은버섯육개장 매콤해물볶음 채소계란말이 고구마순무침 깍두기 그린샐러드*참깨D ,청양멸치주먹밥 유부우동국물 비빔칼국수 새우만두*장 콩나물무침 포기김치 ,801.0,375.0,2216.0,0.36146209386281586,28.59583333333333,34.5,23.7,,79.41666666666667,,True
2020-08-20,목,2989.0,390.0,232.0,477.0,125.0,모닝롤/치즈볼 우유/주스 계란후라이 채소죽/흑미밥 북엇국 고기완자전*케찹 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 순남시래기국 오리불고기 갈릭버섯탕수 검은깨올방개묵무침 포기김치/츄러스 마카로니콘샐러드 ,흑미밥 오징어무국 치킨까스*소스 연근조림 취나물무침 포기김치 ,749.0,433.0,2242.0,0.33407671721677074,28.391666666666666,34.6,23.0,,78.25,,True
2020-08-21,금,2989.0,497.0,249.0,0.0,149.0,모닝롤/모닝샌드 우유/주스 계란후라이 누룽지탕/흑미밥 감자양파국 고사리들깨볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 어묵국 오향장육 모둠쌈*씨앗쌈장 고추지무침 김치볶음/요구르트 크루통샐러드*참깨D ,흑미밥 김치수제비국 갈치조림 녹두빈대떡*장 브로콜리숙회 포기김치 ,514.0,240.0,2094.0,0.2454632282712512,28.325,35.3,22.7,,77.91666666666667,,True
2020-08-24,월,2989.0,302.0,185.0,683.0,249.0,모닝롤/카스테라 우유/주스 계란후라이 누룽지탕/흑미밥 김치두부국 진미채간장조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 바지락미역국 콩나물두루치기 버섯메추리알장조림 더덕오이생채 포기김치 양상추샐러드*매실D ,산채비빔밥 팽이장국 주꾸미볶음 고추튀김*장 계란후라이 포기김치 ,1178.0,608.0,2253.0,0.5228584110075455,26.629166666666663,32.2,22.8,,79.625,,True
2020-08-25,화,2989.0,219.0,190.0,757.0,285.0,모닝롤/토마토샌드위치 우유/주스 계란후라이 단호박죽/흑미밥 대구탕 마늘쫑햄볶음 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 시금치된장국 카레닭찜 김치빈대떡 고구마순볶음 포기김치 시리얼&요거트 ,흑미밥 감자고추장찌개 언양식바싹불고기 자반고등어구이 꼬시래기무침 포기김치/요구르트 ,1046.0,632.0,2295.0,0.45577342047930286,27.191666666666663,32.9,22.9,,78.79166666666667,,True
2020-08-26,수,2989.0,215.0,197.0,2.0,363.0,모닝롤/트위스터버거 우유/주스 계란후라이 녹두죽/흑미밥 근대국 새우완자전*케찹 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 나주곰탕 적어구이&양념장 한식잡채 얼갈이나물 석박지 그린샐러드*오리엔탈D ,흑미밥 냉메밀소바 돈육가지두반장볶음 새우튀김*크림소스 연두부*양념장 포기김치 ,897.0,495.0,2214.0,0.4051490514905149,27.975000000000005,33.7,22.3,,76.33333333333333,,True
2020-08-27,목,2989.0,205.0,211.0,575.0,316.0,모닝롤/베이컨샌드위치 우유/주스 계란후라이 오곡죽/흑미밥 콩나물국 애호박볶음 양상추샐러드 포기김치 ,쌀밥/검정콩밥/찰현미밥 다슬기아욱국 돈사태김치찜 닭살겨자냉채 삼색유자청무침 열무김치 모닝샌드/요구르트 ,흑미밥 잡채말이어묵국 오리훈제마늘볶음 토마토계란찜 고들빼기무침 포기김치 ,963.0,522.0,2257.0,0.4266725742135578,27.35,32.3,25.1,,85.41666666666667,1.0,True
2020-08-28,금,2989.0,320.0,230.0,0.0,297.0,모닝롤/갈릭파이 우유/주스 계란후라이 누룽지탕/흑미밥 버섯국 두부고기조림 양상추샐러드 깍두기 ,쌀밥/흑미밥/찰현미밥 순두부찌개 소불고기 코다리강정 노각생채 포기김치 견과류샐러드*딸기D ,흑미밥 콩가루배추국 아쿠아돈까스 밀떡볶이/허니슈스트링감자 생깻잎지  포기김치 ,784.0,354.0,2142.0,0.3660130718954248,27.46666666666667,30.5,25.7,,88.33333333333333,1.0,True
2020-08-31,월,2989.0,183.0,163.0,648.0,464.0,모닝롤/치즈베이글 우유/주스 계란후라이 누룽지탕/흑미밥 매운소고기국 건파래볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 황태콩나물해장국 (New)궁보계정 시금치프리타타 가지고추장무침 포기김치/요구르트 양상추샐러드*석류D ,흑미밥 김치두부국 제육간장불고기 감자채카레볶음 통고추쌈장무침 포기김치 ,1243.0,649.0,2179.0,0.5704451583295089,27.7875,33.5,24.5,,83.70833333333333,,True
2020-09-01,화,3132.0,73.0,111.0,630.0,527.0,모닝롤/사과샌드위치 우유/주스 계란후라이 콩죽/흑미밥 꽃게탕 양념깻잎지 연두부샐러드*소스 포기김치 ,쌀밥/기장밥/찰현미밥 우거지국 매콤돼지갈비찜 삼색만두채소무침 호박채나물볶음 포기김치/우무콩국 황도샐러드*황도D ,흑미밥 육개장 가자미엿장구이 오꼬노미계란말이 깍둑오이초무침 포기김치 ,1021.0,497.0,2421.0,0.42172655927302766,26.71666666666667,29.7,23.8,,82.41666666666667,1.0,True
2020-09-02,수,3132.0,78.0,155.0,0.0,522.0,모닝롤/단호박피자빵 우유/주스 계란후라이 누룽지탕/흑미밥 참치김치찌개 우엉채조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 (New)오리들깨탕 냉족발야채무침 (New)수제오미산적 부추샐러드*오리엔탈 포기김치/바나나 꽃맛살샐러드 ,흑미밥 미역국 닭볶음탕 돈채표고버섯볶음 꼬들단무지무침 포기김치/요구르트 ,1006.0,390.0,2377.0,0.4232225494320572,25.85833333333333,29.8,22.8,,78.95833333333333,,True
2020-09-03,목,3132.0,119.0,195.0,531.0,511.0,모닝롤/크로와상샌드위치 우유/주스 계란후라이 잣죽/흑미밥 떡국 베이컨숙주볶음 양상추샐러드 포기김치 ,쌀밥/찰보리밥/찰현미밥 매운계란파국 마파두부 치킨핑거 쫄면채소무침 열무김치 그린샐러드*요거트D ,흑미밥 유부주머니우동국 새우까스*소스 꽈리고추찹쌀무침 비트피클 포기김치 ,924.0,445.0,2307.0,0.40052015604681407,25.19583333333333,27.1,23.9,,90.66666666666669,1.0,True
2020-09-04,금,3132.0,208.0,221.0,3.0,462.0,모닝롤/페스츄리 우유/주스 계란후라이 채소죽/흑미밥 감자된장찌개 계란장조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 옹심이만두국 대패삽겹숙주볶음 오징어초무침 양배추숙쌈 포기김치/딸기푸딩 양상추샐러드*딸기D ,흑미밥 부대찌개 꽁치한마리구이 감자양념조림 두부계란전*양념장 포기김치 ,746.0,341.0,2241.0,0.33288710397144133,26.3875,30.1,21.9,,66.125,1.0,True
2020-09-07,월,3132.0,122.0,163.0,774.0,439.0,모닝롤/갈릭파이 우유/주스 계란후라이 누룽지탕/흑미밥 콩나물해장국 모둠장조림 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 아욱된장국 생선까스*소스 마카로니치즈범벅 오이사과무침 포기김치/나쵸칩 양상추샐러드*요거트D ,흑미밥 얼큰감자국 안동찜닭 옥수수맛살전 도토리묵채소무침 포기김치 ,1186.0,603.0,2408.0,0.4925249169435216,20.254166666666663,22.2,18.0,,89.125,1.0,True
2020-09-08,화,3132.0,91.0,173.0,730.0,441.0,모닝롤/모닝샌드위치 우유/주스 계란후라이 흑미두부죽/흑미밥 사골우거지국 고구마순볶음 양상추샐러드 포기김치 ,계란채소볶음밥 짬뽕국 짜장소스 군만두*장 취나물쌈장무침 포기김치/열대과일 양상추샐러드*망고D ,흑미밥 열무된장국 우불고기 (NeW)깐풍아귀 치커리무침 포기김치 ,986.0,478.0,2427.0,0.40626287597857436,21.820833333333336,24.8,19.6,,82.25,1.0,True
2020-09-09,수,3132.0,102.0,180.0,3.0,424.0,모닝롤/에그맥모닝 우유/주스 계란후라이 누룽지탕/흑미밥 호박된장국 느타리버섯볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 홍합살미역국 수육*새우젓*쌈장 매콤볼어묵볶음 와사비무쌈 포기김치 양상추샐러드*키위D ,흑미밥 동태매운탕 궁중떡볶이 해초레몬무침 청경채나물 포기김치 ,965.0,374.0,2426.0,0.39777411376751853,24.425,28.5,21.7,,78.04166666666667,1.0,True
2020-09-10,목,3132.0,106.0,220.0,600.0,430.0,모닝롤/BLT샌드위치 우유/주스 계란후라이 고구마죽/흑미밥 순두부백탕 꽁치김치조림 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 돈육김치찌개 수완왕갈비맛통닭 콩나물볶음 미나리초장무침 포기김치 그린샐러드*살구D ,충무김밥 우동장국 오징어무침 채소튀김*장 수제무말랭이무침 포기김치/요구르트 ,881.0,514.0,2376.0,0.3707912457912458,22.52083333333333,26.1,18.6,,85.20833333333333,1.0,True
2020-09-11,금,3132.0,211.0,259.0,2.0,376.0,모닝롤/프레즐 우유/주스 계란후라이 미역죽/흑미밥 근대국 몽골식돈육볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 잔치국수 (New)수제어묵소세지핫도그 순대채소볶음 참나물두부무침 알타리김치 양상추샐러드*참깨D ,흑미밥 소고기무국 삼치구이 마늘쫑메추리알조림 매콤시래기된장지짐 포기김치 ,661.0,287.0,2286.0,0.2891513560804899,22.9375,28.2,19.8,,83.95833333333333,1.0,True
2020-09-14,월,3132.0,102.0,188.0,725.0,368.0,모닝롤/시나몬페스츄리 우유/주스 계란후라이 누룽지탕/흑미밥 황태해장국 감자채피망볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 배추국 오리고추장불고기 모둠쌈*쌈장 미트볼채소볶음 포기김치/사과나무주스 양상추샐러드*오리엔탈D ,흑미밥 미역국 오징어채소볶음 (New)수제고기깻잎전 쪽파김무침 포기김치 ,1191.0,547.0,2474.0,0.48140662894098624,20.441666666666663,23.2,18.5,,86.29166666666667,1.0,True
2020-09-15,화,3132.0,79.0,209.0,676.0,422.0,모닝롤/토마토샌드위치 우유/주스 계란후라이 소고기죽/흑미밥 두부김칫국 새송이조림 양상추샐러드 포기김치 ,쌀밥/귀리밥/찰현미밥 순두부찌개 류산슬 가자미엿장구이 오이양파무침 포기김치/햇고구마오븐구이 견과류샐러드*땅콩D ,흑미밥 얼갈이된장국 닭간장볶음 라볶이 영양부추무침 포기김치 ,855.0,421.0,2422.0,0.35301403798513625,22.104166666666668,27.1,19.2,,82.125,,True
2020-09-16,수,3132.0,72.0,229.0,0.0,361.0,모닝롤/절편 우유/주스 계란후라이 누룽지탕/흑미밥 우거지국 콩나물무침 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 유부장국 목살찹스테이크 (New)빠네파스타 할라피뇨채소피클 포기김치 양상추샐러드*석류D ,흑미밥 매운닭개장 소고기계란장조림 타꼬야끼 열무나물 포기김치 ,953.0,362.0,2470.0,0.38582995951417004,22.625,28.1,18.3,,80.54166666666667,,True
2020-09-17,목,3132.0,84.0,245.0,588.0,368.0,모닝롤/야채샌드위치 우유/주스 계란후라이 흑임자죽/흑미밥 고추장찌개 야채소시지전*케찹 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 감자수제비국 쇠고기낙지볶음 채소탕수(연근/브로콜리/단호박) 건새우호박볶음 포기김치 양상추샐러드*매실D ,흑미밥 스팸김치찌개 수제돈까스 수제마늘바게트 가지무침 깍두기 ,797.0,504.0,2435.0,0.3273100616016427,21.354166666666668,22.8,20.0,,91.41666666666669,1.0,True
2020-09-18,금,3132.0,241.0,281.0,1.0,310.0,모닝롤/치즈볼 우유/주스 계란후라이 게살죽/흑미밥 매운어묵국 깻잎순볶음 양상추샐러드 포기김치 ,쌀밥/병아리콩/찰현미밥 버섯국 (New)고추마요치킨 비엔나떡조림 통도라지고추장구이 포기김치 시리얼샐러드*요거트D ,흑미밥 콩비지찌개 갈치카레구이 어묵잡채 오이보트샐러드 포기김치 ,570.0,256.0,2300.0,0.24782608695652175,20.77083333333333,23.3,18.2,,92.91666666666669,1.0,True
2020-09-21,월,3132.0,105.0,210.0,742.0,354.0,모닝롤/녹차카스테라 우유/주스 계란후라이 누룽지탕/흑미밥 호박된장국 연두부샐러드 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 옹심이만둣국 춘천닭갈비 주꾸미브로콜리숙회 청경채겉절이 포기김치/딸기푸딩 양상추샐러드*딸기D ,흑미밥 소고기무국 (New)오징어순대 스팸계란말이 풋고추양파무침 포기김치 ,1176.0,616.0,2463.0,0.4774665042630938,18.2375,26.6,10.8,,72.04166666666667,,True
2020-09-22,화,3132.0,99.0,224.0,600.0,342.0,모닝롤/BLT샌드위치 우유/주스 계란후라이 얼큰낙지죽/흑미밥 냉이국 가자미양념찜 양상추샐러드 포기김치 ,쌀밥/수수밥/찰현미밥 매운콩나물국 돈갈비찜 김말이강정 참나물무침 포기김치 과일샐러드 ,흑미밥 된장찌개 우불고기 어묵볶음 진미채오이무침 포기김치 ,908.0,384.0,2467.0,0.36805837049047424,17.266666666666666,24.3,11.3,,73.08333333333333,,True
2020-09-23,수,3132.0,88.0,234.0,1.0,345.0,모닝롤/대만샌드위치 우유/주스 계란후라이 누룽지탕/흑미밥 김칫국 취나물볶음 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 갈비탕 오향장육 한식잡채 부추고추장무침 석박지 양상추샐러드*오리엔탈D ,채소라면 김밥 가래떡오븐구이 꽃맛살샐러드 단무지 포기김치 ,970.0,412.0,2465.0,0.3935091277890467,17.691666666666666,23.0,13.9,,75.79166666666667,,True
2020-09-24,목,3132.0,102.0,262.0,505.0,314.0,모닝롤/치즈베이글 우유/주스 계란후라이 고구마죽/흑미밥 열무된장국 가지쇠고기볶음 양상추샐러드 포기김치 ,쌀밥/찰보리밥/찰현미밥 북엇국 콩나물파채불고기 해물파전 실곤약야채무침 겉절이김치/나쵸칩 그린샐러드*요거트D ,흑미밥 홍합탕 (New)등심찹쌀꿔바로우 건도토리묵파프리카볶음 연근깨소스무침 포기김치 ,739.0,392.0,2454.0,0.30114099429502855,18.675,22.3,13.6,,71.5,,True
2020-09-25,금,3132.0,237.0,287.0,1.0,265.0,모닝롤/모닝샌드 우유/주스 계란후라이 버섯죽/흑미밥 사골파국 오이생채 양상추샐러드 포기김치 ,쌀밥/흑미밥/찰현미밥 동태탕 닭다리살스테이크 고구마순볶음 감자조림 포기김치 황도샐러드*황도D ,흑미밥 근대국 고등어김치찜 두부고기조림 옛날소시지전*케찹 포기김치 ,540.0,230.0,2343.0,0.23047375160051217,20.375,24.4,15.9,,69.29166666666667,,True
